Institution_Year_Key,Institution,Year,Source_Year,Is_Carried_Forward,STATE,Private,Carnegie R1,MEDSCHOOL,Urbanicity (cat),Land-Grant Institution,Stem program,Type,Med,LG,n_sentences,n_words,Mean_Tone_Score,Median_Tone_Score,supportive_share,neutral_share,restrictive_share,supportive_per_1000w,restrictive_per_1000w,sanction_per_1000w,second_person_per_1000w,inclusive_we_per_1000w,obligation_modal_share,mean_sentence_length,long_sentence_share,procedural_share,legalese_per_1000w,iptech_per_1000w,madey2002_per_1000w,roche2011_per_1000w,Tone_Index,Clarity_Index,Legal_Load_Index
Wake Forest University || 2019,Wake Forest University,2019,2017.0,1,NC,1.0,0.0,1.0,Urban,0.0,1.0,Private R2,Y,N,248.0,7950.0,0.4420991960856855,0.49327927650000003,0.2056451612903226,0.45564516129032256,0.3387096774193548,5.786163522012578,6.666666666666667,0.0,0.0,0.25157232704402516,0.6388888888888888,32.056451612903224,0.45161290322580644,0.0967741935483871,0.7547169811320754,8.427672955974844,0.0,3.647798742138365,0.5051902571806279,-0.038375601668640257,-0.9133734704001575
Wake Forest University || 2020,Wake Forest University,2020,2017.0,1,NC,1.0,0.0,1.0,Urban,0.0,1.0,Private R2,Y,N,248.0,7950.0,0.4420991960856855,0.49327927650000003,0.2056451612903226,0.45564516129032256,0.3387096774193548,5.786163522012578,6.666666666666667,0.0,0.0,0.25157232704402516,0.6388888888888888,32.056451612903224,0.45161290322580644,0.0967741935483871,0.7547169811320754,8.427672955974844,0.0,3.647798742138365,0.5051902571806279,-0.038375601668640257,-0.9133734704001575
Wake Forest University || 2021,Wake Forest University,2021,2021.0,0,NC,1.0,0.0,1.0,Urban,0.0,1.0,Private R2,Y,N,67.0,2152.0,0.3716814204813433,0.44249545199999996,0.1791044776119403,0.34328358208955223,0.47761194029850745,2.3234200743494426,11.617100371747211,0.0,0.0,0.0,0.6511627906976745,32.11940298507463,0.3582089552238806,0.11940298507462686,4.646840148698885,24.163568773234203,0.0,13.475836431226766,0.03566274237014108,0.3175105567209982,1.1072837299386378
Wake Forest University || 2022,Wake Forest University,2022,2021.0,1,NC,1.0,0.0,1.0,Urban,0.0,1.0,Private R2,Y,N,67.0,2152.0,0.3716814204813433,0.44249545199999996,0.1791044776119403,0.34328358208955223,0.47761194029850745,2.3234200743494426,11.617100371747211,0.0,0.0,0.0,0.6511627906976745,32.11940298507463,0.3582089552238806,0.11940298507462686,4.646840148698885,24.163568773234203,0.0,13.475836431226766,0.03566274237014108,0.3175105567209982,1.1072837299386378
Wake Forest University || 2023,Wake Forest University,2023,2021.0,1,NC,1.0,0.0,1.0,Urban,0.0,1.0,Private R2,Y,N,67.0,2152.0,0.3716814204813433,0.44249545199999996,0.1791044776119403,0.34328358208955223,0.47761194029850745,2.3234200743494426,11.617100371747211,0.0,0.0,0.0,0.6511627906976745,32.11940298507463,0.3582089552238806,0.11940298507462686,4.646840148698885,24.163568773234203,0.0,13.475836431226766,0.03566274237014108,0.3175105567209982,1.1072837299386378
Wake Forest University || 2024,Wake Forest University,2024,2021.0,1,NC,1.0,0.0,1.0,Urban,0.0,1.0,Private R2,Y,N,67.0,2152.0,0.3716814204813433,0.44249545199999996,0.1791044776119403,0.34328358208955223,0.47761194029850745,2.3234200743494426,11.617100371747211,0.0,0.0,0.0,0.6511627906976745,32.11940298507463,0.3582089552238806,0.11940298507462686,4.646840148698885,24.163568773234203,0.0,13.475836431226766,0.03566274237014108,0.3175105567209982,1.1072837299386378
Wake Forest University || 2025,Wake Forest University,2025,2025.0,0,NC,1.0,0.0,1.0,Urban,0.0,1.0,Private R2,Y,N,118.0,3836.0,0.44935332781144066,0.49238271675,0.23728813559322035,0.4491525423728814,0.3135593220338983,7.299270072992701,10.688216892596456,0.0,0.0,0.0,0.6818181818181818,32.50847457627118,0.4576271186440678,0.1016949152542373,1.8248175182481752,9.645464025026069,0.0,5.474452554744526,0.4243063014052082,-0.048231465561153854,-0.46164804528135933
Washington State University || 2014,Washington State University,2014,2014.0,0,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,189.0,5325.0,0.3448700267875661,0.39962187,0.1693121693121693,0.3386243386243386,0.49206349206349204,2.2535211267605635,15.023474178403756,0.0,0.18779342723004694,0.18779342723004694,0.7189542483660131,28.174603174603174,0.3386243386243386,0.15343915343915343,1.1267605633802817,29.859154929577468,0.0,6.760563380281691,-0.10847375008072065,0.7030707460329123,-0.054612662108402744
Washington State University || 2015,Washington State University,2015,2014.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,189.0,5325.0,0.3448700267875661,0.39962187,0.1693121693121693,0.3386243386243386,0.49206349206349204,2.2535211267605635,15.023474178403756,0.0,0.18779342723004694,0.18779342723004694,0.7189542483660131,28.174603174603174,0.3386243386243386,0.15343915343915343,1.1267605633802817,29.859154929577468,0.0,6.760563380281691,-0.10847375008072065,0.7030707460329123,-0.054612662108402744
Washington State University || 2016,Washington State University,2016,2016.0,0,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,254.0,7896.0,0.3672708539405512,0.406115063,0.1968503937007874,0.3464566929133858,0.4566929133858268,1.7730496453900708,12.411347517730498,0.0,0.12664640324214793,0.12664640324214793,0.6926605504587156,31.086614173228348,0.3937007874015748,0.12598425196850394,0.7598784194528876,20.896656534954406,0.0,4.559270516717325,-0.052881094162398785,0.3002023665436961,-0.4949039618686383
Washington State University || 2017,Washington State University,2017,2016.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,254.0,7896.0,0.3672708539405512,0.406115063,0.1968503937007874,0.3464566929133858,0.4566929133858268,1.7730496453900708,12.411347517730498,0.0,0.12664640324214793,0.12664640324214793,0.6926605504587156,31.086614173228348,0.3937007874015748,0.12598425196850394,0.7598784194528876,20.896656534954406,0.0,4.559270516717325,-0.052881094162398785,0.3002023665436961,-0.4949039618686383
Washington State University || 2018,Washington State University,2018,2016.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,254.0,7896.0,0.3672708539405512,0.406115063,0.1968503937007874,0.3464566929133858,0.4566929133858268,1.7730496453900708,12.411347517730498,0.0,0.12664640324214793,0.12664640324214793,0.6926605504587156,31.086614173228348,0.3937007874015748,0.12598425196850394,0.7598784194528876,20.896656534954406,0.0,4.559270516717325,-0.052881094162398785,0.3002023665436961,-0.4949039618686383
Washington State University || 2019,Washington State University,2019,2016.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,254.0,7896.0,0.3672708539405512,0.406115063,0.1968503937007874,0.3464566929133858,0.4566929133858268,1.7730496453900708,12.411347517730498,0.0,0.12664640324214793,0.12664640324214793,0.6926605504587156,31.086614173228348,0.3937007874015748,0.12598425196850394,0.7598784194528876,20.896656534954406,0.0,4.559270516717325,-0.052881094162398785,0.3002023665436961,-0.4949039618686383
Washington State University || 2020,Washington State University,2020,2016.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,254.0,7896.0,0.3672708539405512,0.406115063,0.1968503937007874,0.3464566929133858,0.4566929133858268,1.7730496453900708,12.411347517730498,0.0,0.12664640324214793,0.12664640324214793,0.6926605504587156,31.086614173228348,0.3937007874015748,0.12598425196850394,0.7598784194528876,20.896656534954406,0.0,4.559270516717325,-0.052881094162398785,0.3002023665436961,-0.4949039618686383
Washington State University || 2021,Washington State University,2021,2016.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,254.0,7896.0,0.3672708539405512,0.406115063,0.1968503937007874,0.3464566929133858,0.4566929133858268,1.7730496453900708,12.411347517730498,0.0,0.12664640324214793,0.12664640324214793,0.6926605504587156,31.086614173228348,0.3937007874015748,0.12598425196850394,0.7598784194528876,20.896656534954406,0.0,4.559270516717325,-0.052881094162398785,0.3002023665436961,-0.4949039618686383
Washington State University || 2022,Washington State University,2022,2016.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,254.0,7896.0,0.3672708539405512,0.406115063,0.1968503937007874,0.3464566929133858,0.4566929133858268,1.7730496453900708,12.411347517730498,0.0,0.12664640324214793,0.12664640324214793,0.6926605504587156,31.086614173228348,0.3937007874015748,0.12598425196850394,0.7598784194528876,20.896656534954406,0.0,4.559270516717325,-0.052881094162398785,0.3002023665436961,-0.4949039618686383
Washington State University || 2023,Washington State University,2023,2023.0,0,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,289.0,8621.0,0.40829671478910035,0.472069992,0.1695501730103806,0.4671280276816609,0.3633217993079585,2.667903955457603,8.00371186637281,0.23199164830066116,0.0,0.0,0.5363636363636364,29.830449826989618,0.3391003460207612,0.13494809688581316,0.34798747245099176,30.738893399837607,0.0,4.871824614313884,0.2118056345647881,0.5404757161114608,-0.32437152835405975
Washington State University || 2024,Washington State University,2024,2023.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,289.0,8621.0,0.40829671478910035,0.472069992,0.1695501730103806,0.4671280276816609,0.3633217993079585,2.667903955457603,8.00371186637281,0.23199164830066116,0.0,0.0,0.5363636363636364,29.830449826989618,0.3391003460207612,0.13494809688581316,0.34798747245099176,30.738893399837607,0.0,4.871824614313884,0.2118056345647881,0.5404757161114608,-0.32437152835405975
Washington State University || 2025,Washington State University,2025,2023.0,1,WA,0.0,1.0,1.0,Rural,1.0,1.0,Public R1,Y,Y,289.0,8621.0,0.40829671478910035,0.472069992,0.1695501730103806,0.4671280276816609,0.3633217993079585,2.667903955457603,8.00371186637281,0.23199164830066116,0.0,0.0,0.5363636363636364,29.830449826989618,0.3391003460207612,0.13494809688581316,0.34798747245099176,30.738893399837607,0.0,4.871824614313884,0.2118056345647881,0.5404757161114608,-0.32437152835405975
Washington University in St. Louis || 2014,Washington University in St. Louis,2014,2014.0,0,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2015,Washington University in St. Louis,2015,2014.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2016,Washington University in St. Louis,2016,2014.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2017,Washington University in St. Louis,2017,2014.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2018,Washington University in St. Louis,2018,2014.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2019,Washington University in St. Louis,2019,2014.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2020,Washington University in St. Louis,2020,2014.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2021,Washington University in St. Louis,2021,2014.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2022,Washington University in St. Louis,2022,2014.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,327.0,8707.0,0.47714663755275233,0.496921913,0.23547400611620795,0.4984709480122324,0.26605504587155965,6.2019065120018375,12.978063626966808,0.8039508441483864,0.0,0.4594004823705065,0.411214953271028,26.62691131498471,0.27522935779816515,0.11009174311926606,0.34455036177787984,25.49672677156311,0.918800964741013,3.3306534971861717,0.318293872726382,0.7162867228203412,-0.5007897635488381
Washington University in St. Louis || 2023,Washington University in St. Louis,2023,2023.0,0,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,319.0,8656.0,0.4766234729020376,0.496625924,0.25391849529780564,0.4702194357366771,0.27586206896551724,6.238447319778189,10.397412199630313,0.8086876155268022,0.0,0.23105360443622922,0.4088888888888889,27.134796238244515,0.30407523510971785,0.11912225705329153,0.5776340110905731,25.87800369685767,0.9242144177449169,3.812384473197782,0.36855609941078665,0.6648118922406937,-0.398521898806388
Washington University in St. Louis || 2024,Washington University in St. Louis,2024,2023.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,319.0,8656.0,0.4766234729020376,0.496625924,0.25391849529780564,0.4702194357366771,0.27586206896551724,6.238447319778189,10.397412199630313,0.8086876155268022,0.0,0.23105360443622922,0.4088888888888889,27.134796238244515,0.30407523510971785,0.11912225705329153,0.5776340110905731,25.87800369685767,0.9242144177449169,3.812384473197782,0.36855609941078665,0.6648118922406937,-0.398521898806388
Washington University in St. Louis || 2025,Washington University in St. Louis,2025,2023.0,1,MO,1.0,1.0,1.0,Urban,0.0,1.0,Private R1,Y,N,319.0,8656.0,0.4766234729020376,0.496625924,0.25391849529780564,0.4702194357366771,0.27586206896551724,6.238447319778189,10.397412199630313,0.8086876155268022,0.0,0.23105360443622922,0.4088888888888889,27.134796238244515,0.30407523510971785,0.11912225705329153,0.5776340110905731,25.87800369685767,0.9242144177449169,3.812384473197782,0.36855609941078665,0.6648118922406937,-0.398521898806388
Wayne State University || 1998,Wayne State University,1998,1998.0,0,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 1999,Wayne State University,1999,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2000,Wayne State University,2000,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2001,Wayne State University,2001,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2002,Wayne State University,2002,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2003,Wayne State University,2003,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2004,Wayne State University,2004,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2005,Wayne State University,2005,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2006,Wayne State University,2006,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2007,Wayne State University,2007,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2008,Wayne State University,2008,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2009,Wayne State University,2009,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2010,Wayne State University,2010,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2011,Wayne State University,2011,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2012,Wayne State University,2012,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2013,Wayne State University,2013,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2014,Wayne State University,2014,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2015,Wayne State University,2015,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2016,Wayne State University,2016,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2017,Wayne State University,2017,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2018,Wayne State University,2018,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2019,Wayne State University,2019,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2020,Wayne State University,2020,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
Wayne State University || 2021,Wayne State University,2021,1998.0,1,MI,0.0,1.0,1.0,Urban,0.0,1.0,Public R1,Y,N,159.0,4767.0,0.40353417821069176,0.46769838999999996,0.22012578616352202,0.37735849056603776,0.4025157232704403,6.503041745332494,10.488777008600797,0.6293266205160478,0.4195510803440319,0.0,0.7142857142857143,29.9811320754717,0.4025157232704403,0.16352201257861634,0.20977554017201594,52.863436123348016,0.0,6.083490664988462,0.10313771289406713,0.511075757042475,0.36153849791233106
